Код ОП,Бренд ОП,Область,Населённый пункт название,Адрес Офиса продаж,GPS координаты. широта,GPS координаты. долгота,Режим работы,Тип строения,Дата закрытия точки,Дата открытия точки,ТП
10807895,МТС ФР,Тверская область,Калязин,город Калязин улица Коминтерна 32,57.239467,37.837705,ежедн. 09:00-21:00,Стрит,,,Фадеева Маргарита Денисовна
10801126,МТС ФР,Тверская область,Кашин,город Кашин улица Карла Маркса 12/5,57.35874,37.612017,ежедн. 09:00-19:00,Стрит,,,
10801115,МТС ФР,Тверская область,Конаково,город Конаково улица Энергетиков 28Б,56.70976,36.783997,"пн-сб 09:00-20:00, вс 09:00-19:00",Стрит,,,Тоирова Валентина Анатольевна
10801129,МТС ФР,Тверская область,Кувшиново,город Кувшиново улица Советская 3,57.028749,34.169025,"пн-пт 09:00-19:00, сб 09:00-17:00, вс 10:00-16:00",Стрит,,,Фадеева Маргарита Денисовна
10804318,МТС ФР,Тверская область,Лихославль,город Лихославль улица Советская 38А,57.12654,35.465905,"ПН-ПТ 09:00-19:00, СБ 09:00-17:00, ВС 09:00-16:00",Стрит,,,
10804319,МТС ФР,Тверская область,Максатиха,поселок городского типа Максатиха улица Свободы 7,57.795657,35.868564,"пн-пт 08:00-18:00, сб 09:00-17:00, вс 10:00-16:00",Стрит,25-09-22,27-09-22,
10802745,МТС ФР,Тверская область,Нелидово,город Нелидово проспект Ленина 7/15,56.224702,32.769610,"пн-пт 09:00-19:00, перерыв 14:00-15:00; сб-вс 09:00-17:00, перерыв 14:00-15:00",Стрит,,,Фадеева Маргарита Денисовна
10804324,МТС ФР,Тверская область,Новозавидовский,поселок Новозавидовский улица Транспортная 3В,56.552732,36.438133,"пн-пт 09:00-19:00, сб-вс 10:00-16:00",ТУ,,,
10801101,МТС ФР,Тверская область,Осташков,город Осташков проспект Калинина 17,57.141456,33.114176,"пн-пт 09:00-19:00, сб 10:00-18:00, вс 10:00-16:00",Стрит,,,
10807720,МТС ФР,Тверская область,Пено,поселок Пено улица Первомайская 2,56.923751,32.742056,ежедн. 09:00-17:00,Стрит,,,
10804320,МТС ФР,Тверская область,Рамешки,поселок городского типа Рамешки улица Советская 12,57.340633,36.046927,"пн-пт 09:00-19:00, сб-вс 10:00-16:00",Стрит,,,
10804323,МТС ФР,Тверская область,Редкино,поселок Редкино улица Гагарина 2,56.670975,36.295363,"пн-пт 09:00-18:00, сб 10:00-16:00",Стрит,,,
10807539,Виртуальный монобренд,Тверская область,Селижарово,поселок городского типа Селижарово улица Энгельса 3а,56.852356,33.45185,"пн-пт 10:00-19:00, сб 09:00-17:00, вс 09:00-15:00",Стрит,,,
10801102,МТС ФР,Тверская область,Селижарово,поселок Селижарово улица Ленина 24,56.855406,33.448489,"пн-пт 08:00-17:30, сб-вс 09:00-16:00",Стрит,,,
10801181,МТС ФР,Тверская область,Старица,город Старица улица Володарского 15,56.515691,34.935035,"ежедн. 09:00-19:00, перерыв 13:00-14:00",Стрит,,,
10801136,МТС ФР,Тверская область,Тверь,город Тверь бульвар Цанова 8,56.830342,35.918176,ежедн. 10:00-21:00,ТЦ,,,
10804371,МТС ФР,Тверская область,Тверь,город Тверь проспект Ленина 43,56.851707,35.848441,"пн-пт 10:00-20:00, сб-вс 10:00-19:00",Стрит,,,
10807002,МТС ФР,Тверская область,Тверь,город Тверь проспект Николая Корыткова 46,56.845351,35.795955,ежедн. 10:00-19:00,ТЦ,,,
10807838,МТС ФР,Тверская область,Тверь,город Тверь улица Петербургское шоссе  46,56.175988,34.571439,ежедн. 09:00-20:00,Стрит,,,
10806934,МТС ФР,Тверская область,Тверь,город Тверь улица Скворцова-Степанова 6/136,56.870415,35.888169,"пн-пт 10:00-20:00, сб-вс 10:00-19:00",Стрит,19-09-22,20-09-22,
10805250,МТС ФР,Тверская область,Торжок,город Торжок улица Красная гора 26,57.043184,34.967677,"пн-пт 09:00-19:00, сб-вс 09:00-18:00",Стрит,,,
10806285,МТС ФР,Тверская область,Торжок,город Торжок улица Торговые ряды 2,57.041164,34.958366,ежедн. 09:00-19:00,Стрит,,,
10802746,МТС ФР,Тверская область,Торопец,город Торопец улица Советская 12,56.495630,31.642111,"пн-пт 09:00-19:00, перерыв 14:00-15:00; сб-вс 09:00-17:00, перерыв 14:00-15:00",Стрит,,,Фадеева Маргарита Денисовна
80701423,МТС ФР,Томская область,Асино,город Асино улица Ленина 42,56.998769,86.129413,ежедн. 10:00-18:00,Стрит,,,Егорова Елена Александровна
80702351,МТС ФР,Томская область,Бакчар,село Бакчар улица Ленина 61,57.022621,82.067962,"пн-пт 09:00-17:00, сб 10:00-13:00",ТЦ,,,
80702140,МТС ФР,Томская область,Белый Яр,поселок Белый Яр улица Таёжная 17,58.447396,85.034789,"пн-пт 09:00-17:00, перерыв 13:00-14:00; сб 10:00-15:00, перерыв 13:00-14:00",Стрит,,,
80701439,МТС ФР,Томская область,Каргасок,село Каргасок улица Октябрьская 26,59.060146,80.871264,"пн-пт 10:00-18:00, сб-вс 10:00-15:00",ТЦ,,,
80701426,МТС ФР,Томская область,Кожевниково,село Кожевниково улица Ленина 2,56.260333,83.967012,"пн-пт 10:00-18:00, сб 10:00-16:00, вс 10:00-15:00",Стрит,,,
80701427,МТС ФР,Томская область,Колпашево,город Колпашево улица Белинского 23,58.312864,82.902311,"пн-пт 10:00-19:00, сб-вс 10:00-17:00",Стрит,,,
80702118,МТС ФР,Томская область,Колпашево,город Колпашево улица Победы 6,58.315615,82.903290,"пн-пт 10:00-18:00, сб-вс 11:00-15:00",Стрит,,,
80704911,Виртуальный монобренд,Томская область,Кривошеино,село Кривошеино улица Кирова 22,57.34064,83.93356,"пн-пт 10:00-18:00, сб 10:00-14:00",ТЦ,,,
80701614,МТС ФР,Томская область,Мельниково,село Мельниково улица Ленина 13,56.558556,84.077941,"пн-пт 10:00-18:00, сб 09:00-14:00",Стрит,,,Егорова Елена Александровна
80701430,МТС ФР,Томская область,Молчаново,село Молчаново улица Димитрова 43,57.581844,83.775197,"пн-пт 10:00-18:00, сб-вс 10:00-15:00",Стрит,,,
